lead_id,lead_indicator,date_part,source,purchases,time_spent,customer_group,onboarding,customer_code,n_visits,bin_source
288,0.0,2024-01-02,li,0.5,0.6394148284189289,0.875,False,HGTFZPSAPJ,0.2857142857142857,socials
289,1.0,2024-01-22,organic,0.125,0.6996326372935933,0.875,True,RZULENTXSK,0.19047619047619047,group1
290,0.0,2024-01-24,organic,0.0,0.5216619917492196,0.5,False,WVZARDAXTY,0.19047619047619047,group1
291,0.0,2024-01-23,organic,0.5,0.5044213720151802,0.125,True,KRLLTITZMD,0.047619047619047616,group1
292,1.0,2024-01-20,li,0.625,0.602601388088599,0.125,True,ZPMDIHEISN,0.19047619047619047,socials
293,0.0,2024-01-18,signup,0.625,0.24779895742166502,0.5,False,BWKSTABDJH,0.09523809523809523,group1
294,0.0,2024-01-25,li,0.625,0.7962042832092089,0.5,True,QNAUSBXTPQ,0.3333333333333333,socials
295,1.0,2024-01-20,organic,0.5,0.44455912596880864,0.875,False,OYNXKUUCWB,0.3333333333333333,group1
296,1.0,2024-01-25,fb,0.25,0.2201999073315104,1.0,False,LQNKJMDZLJ,0.5714285714285714,socials
297,0.0,2024-01-21,fb,0.25,0.6958719054275035,0.0,True,PEPEUQKIXF,0.0,socials
298,1.0,2024-01-14,li,0.25,0.6856328056314753,0.875,False,USRQENZAXW,0.42857142857142855,socials
299,0.0,2024-01-28,fb,0.25,0.5834477021753033,0.25,False,PASSAGYXXH,0.0,socials
300,0.0,2024-01-15,li,0.125,0.42424231848070093,0.25,False,DYSKIZMJFA,0.0,socials
302,1.0,2024-01-11,li,0.25,0.31788480344165215,0.875,True,GQJFASLIZU,0.38095238095238093,socials
303,1.0,2024-01-11,li,0.375,0.36004444689409354,1.0,True,DAJQBSMNNO,0.5714285714285714,socials
304,1.0,2024-01-30,li,0.25,0.5641724359535232,0.625,False,ZXQUCAEYWX,0.6666666666666665,socials
306,1.0,2024-01-12,signup,0.75,0.44784864924331647,1.0,True,POZJYBRZVJ,0.3333333333333333,group1
307,0.0,2024-01-16,li,0.75,0.6779146529066717,0.125,True,BJWZNTPODT,0.19047619047619047,socials
308,1.0,2024-01-05,organic,0.5,0.7800154507718249,0.25,True,LRIYWRMBVZ,0.3333333333333333,group1
311,0.0,2024-01-22,organic,0.125,0.6352021890057338,0.125,True,GTFXCMFYFM,0.19047619047619047,group1
312,0.0,2024-01-16,organic,0.0,0.1353018477484409,0.875,True,DCYUIGODMU,0.3333333333333333,group1
314,1.0,2024-01-30,signup,0.375,0.025788767394586465,0.25,False,PVTMUCPXBM,0.7142857142857142,group1
315,1.0,2024-01-15,fb,0.625,0.4652438897281139,0.625,False,VURRSVBRNA,0.6666666666666665,socials
316,0.0,2024-01-11,signup,0.75,0.8744848951841022,0.375,True,DNZYBFEQQX,0.0,group1
317,0.0,2024-01-29,fb,0.25,0.32707767051327163,0.875,False,MKBKDIMWIU,0.047619047619047616,socials
318,0.0,2024-01-06,fb,1.0,0.5901736986274062,0.75,True,AQGRQPGMLQ,0.38095238095238093,socials
319,0.0,2024-01-13,organic,0.125,0.6101529406681632,0.875,False,UBSCPSQDSS,0.19047619047619047,group1
320,1.0,2024-01-30,signup,0.875,0.6194668332674893,1.0,False,EPJEEVITQL,0.2857142857142857,group1
321,1.0,2024-01-19,signup,0.25,0.6971298909498751,0.125,False,PXLHFETYFZ,0.38095238095238093,group1
322,1.0,2024-01-10,organic,0.125,0.6996950426464337,0.125,False,YLVXPXPJJZ,0.19047619047619047,group1
323,0.0,2024-01-24,li,0.625,0.7199605699121152,0.875,False,IWVLZXPEPT,0.09523809523809523,socials
325,1.0,2024-01-30,fb,0.5,0.5212043973846696,0.5,True,YCFFGACPCS,0.6666666666666665,socials
326,1.0,2024-01-05,signup,0.5,0.8569720855725005,0.375,True,YJUWGABPSV,0.6190476190476191,group1
328,0.0,2024-01-27,fb,0.75,0.6132899768413962,0.375,False,LARPWYKCEB,0.0,socials
330,0.0,2024-01-31,fb,0.375,0.4824361161935822,0.5,True,JVHOPCMDNC,0.2857142857142857,socials
331,1.0,2024-01-07,organic,0.5,0.7868541843995085,0.5,False,FYBJMPCFBF,0.3333333333333333,group1
332,0.0,2024-01-11,li,0.5,0.3779564216450533,0.0,False,MOQOGQRVYD,0.19047619047619047,socials
333,0.0,2024-01-14,fb,0.125,0.709863874281532,0.875,True,FREDPIHPPF,0.19047619047619047,socials
334,0.0,2024-01-23,fb,0.75,0.35950492007335777,0.25,False,WZVAUTDDNH,0.42857142857142855,socials
335,0.0,2024-01-21,organic,0.875,0.6264391762591792,0.125,False,AIZYLPMCBU,0.0,group1
337,1.0,2024-01-18,fb,0.125,0.7314045744742499,0.5,True,NMRPGQPNWX,0.6666666666666665,socials
338,0.0,2024-01-21,signup,0.5,0.329046607252637,0.5,True,LXGGISTXEU,0.38095238095238093,group1
339,0.0,2024-01-23,fb,0.5,0.18555478902976175,0.5,True,BWAVZYQWTJ,0.047619047619047616,socials
340,0.0,2024-01-23,li,0.5,0.25572057186823116,1.0,True,VQWJDHIYAC,0.42857142857142855,socials
341,0.0,2024-01-04,li,0.125,0.45316431540247093,1.0,True,UZCDKOZDRZ,0.3333333333333333,socials
342,0.0,2024-01-01,fb,0.0,0.3016935676034005,0.5,True,AICIQXTNHX,0.047619047619047616,socials
343,0.0,2024-01-22,organic,0.375,0.9164269400959539,0.5,False,KUZWJORUZQ,0.09523809523809523,group1
344,0.0,2024-01-29,fb,0.625,0.5914730931684047,0.875,True,NKRNFQSYYV,0.09523809523809523,socials
345,1.0,2024-01-15,signup,0.375,0.7066499250241538,0.875,False,ZNTKHUJZBI,0.23809523809523808,group1
346,1.0,2024-01-14,li,0.5,0.7467827744282833,0.25,False,CMKPFIAKCW,0.4761904761904761,socials
348,0.0,2024-01-27,organic,0.75,0.3807338423000166,0.625,False,QWJAGLIBZN,0.09523809523809523,group1
349,1.0,2024-01-05,signup,0.5,0.42293508404511826,0.125,True,RUQHWTWNTS,0.38095238095238093,group1
351,1.0,2024-01-31,li,0.5,0.4237624443053001,1.0,False,MRSIWHXKWB,0.8095238095238095,socials
353,0.0,2024-01-18,signup,0.375,0.3745983269316602,0.0,True,IXRSKBZDGM,0.0,group1
354,0.0,2024-01-12,fb,0.625,0.6045349287628525,0.625,True,BJDRQSZTPZ,0.19047619047619047,socials
356,0.0,2024-01-23,fb,0.25,0.686043070071455,0.625,False,WGYXOHHPNI,0.0,socials
357,1.0,2024-01-30,organic,0.875,0.6400021457201781,0.0,True,WQGCGPBHYM,0.8095238095238095,group1
360,0.0,2024-01-30,signup,0.25,0.6722250354712411,0.0,True,PJRQVNYWKR,0.0,group1
362,0.0,2024-01-09,signup,0.125,0.579721012057187,0.125,False,CUOGTVGVLJ,0.047619047619047616,group1
363,1.0,2024-01-04,organic,0.25,0.6819298972458006,0.25,True,DAZFAWUETA,0.6190476190476191,group1
364,1.0,2024-01-05,organic,0.5,0.5144005915574006,0.25,False,LNXHUCHDNP,0.5238095238095237,group1
365,0.0,2024-01-09,li,0.5,0.9682264211978575,0.0,False,ZESTEQUHMM,0.0,socials
367,1.0,2024-01-10,signup,0.125,0.676446682315027,0.125,False,JELRVEIWTP,0.38095238095238093,group1
368,0.0,2024-01-27,fb,0.125,0.3568972900295173,0.75,True,ECURBPCOSI,0.09523809523809523,socials
369,0.0,2024-01-16,li,0.25,0.808330323409387,0.25,True,UYTFUGRJQV,0.14285714285714285,socials
370,0.0,2024-01-30,signup,0.625,0.8085931117309038,0.25,False,AJTXKCIAPG,0.0,group1
371,0.0,2024-01-13,fb,0.625,0.6873734903982207,1.0,True,DZYSEMNHRS,0.19047619047619047,socials
372,0.0,2024-01-04,li,0.25,0.12334536439226529,0.5,True,OLJWIVNYZW,0.23809523809523808,socials
373,1.0,2024-01-21,signup,0.5,0.42437813771812216,1.0,False,GRDBMUTEGG,0.6666666666666665,group1
374,0.0,2024-01-13,signup,0.375,0.646829883201578,0.375,False,ZYBUMTNCVY,0.0,group1
375,0.0,2024-01-21,li,0.5,0.7565286203943544,0.0,False,BWGDLLPMDR,0.09523809523809523,socials
376,1.0,2024-01-08,li,0.875,0.11014510039210013,0.875,True,SGFZAEUERS,0.5238095238095237,socials
377,0.0,2024-01-31,li,0.625,0.8047999345571109,1.0,True,FUEGGSGOEM,0.047619047619047616,socials
378,1.0,2024-01-13,organic,0.625,0.39258522360252757,0.875,True,DRXVOVFGEC,0.23809523809523808,group1
380,0.0,2024-01-20,li,0.25,0.8492864253270995,1.0,True,RABFDEXFSE,0.7142857142857142,socials
381,1.0,2024-01-20,fb,0.5,0.2127749854939469,0.875,False,TCAZKBRXOY,0.6190476190476191,socials
382,1.0,2024-01-13,signup,0.75,0.9208261427045734,1.0,False,QIRLGHFEYT,0.6190476190476191,group1
383,1.0,2024-01-23,fb,0.25,0.5308218157593609,1.0,True,IHYPDAYNPT,0.4761904761904761,socials
384,1.0,2024-01-27,li,0.625,0.6817652146889972,0.375,False,UDUTSNAPBP,0.42857142857142855,socials
385,1.0,2024-01-05,signup,0.25,0.13205043522921844,0.75,True,NEDLCGZVFP,0.5714285714285714,group1
386,0.0,2024-01-22,li,1.0,0.5363801433096733,0.875,True,MRKDRDAWVB,0.14285714285714285,socials
387,0.0,2024-01-22,li,0.375,0.27585660698674364,0.5,False,ZHNJJSOFPT,0.14285714285714285,socials
388,1.0,2024-01-28,signup,0.0,0.11961454493772727,0.125,True,JZUSHCNZAY,0.38095238095238093,group1
389,1.0,2024-01-06,fb,0.125,0.44409445597289565,0.25,False,WMCWEUPPYY,0.7142857142857142,socials
391,0.0,2024-01-26,signup,0.25,0.9734235553027406,0.875,True,YGLLRNOUHW,0.0,group1
392,0.0,2024-01-05,li,0.25,0.3920083516284558,1.0,True,PKXFFPNZKR,0.0,socials
394,0.0,2024-01-29,fb,0.375,0.4432640556089451,1.0,True,IBRSJTJKBB,0.047619047619047616,socials
395,1.0,2024-01-05,li,0.625,0.5116312937066407,1.0,False,NTXLGXYDHB,0.4761904761904761,socials
397,0.0,2024-01-13,fb,0.75,0.243846663843029,0.0,False,NMHCSYFQUC,0.2857142857142857,socials
398,1.0,2024-01-24,organic,0.375,0.7607561631734026,0.125,True,UJMDTURPYG,0.42857142857142855,group1
399,1.0,2024-01-31,organic,0.375,0.6288491975123454,0.0,True,VYVUFBXVPG,0.2857142857142857,group1
401,1.0,2024-01-23,signup,0.125,0.14596713836355502,0.875,False,MHSUUXYIIR,0.3333333333333333,group1
402,1.0,2024-01-08,li,0.375,0.5257940628182847,1.0,False,MQWALRBCOA,0.9047619047619047,socials
403,1.0,2024-01-28,organic,0.25,0.8549749539554692,0.5,False,BFXLZITDZL,0.23809523809523808,group1
404,0.0,2024-01-09,signup,0.25,0.5085572726509997,0.625,True,IGCIXTLQSM,0.14285714285714285,group1
405,1.0,2024-01-21,organic,0.625,0.7667549315082303,0.0,True,TTPAIPMBXL,0.19047619047619047,group1
406,0.0,2024-01-19,signup,0.375,0.13763133235209501,0.875,False,DQBBZCLEKF,0.0,group1
407,0.0,2024-01-31,fb,0.5,0.4457285626824117,0.125,True,UBOUEHADPC,0.09523809523809523,socials
408,1.0,2024-01-29,fb,0.125,0.5664739753393082,0.25,True,TEBLNMSFOQ,0.4761904761904761,socials
409,0.0,2024-01-20,li,0.875,0.6765733664022431,0.75,False,WTFWWQJSCD,0.23809523809523808,socials
413,1.0,2024-01-10,organic,0.25,0.5137051301613633,0.125,True,KGZCVOGGRO,0.3333333333333333,group1
414,1.0,2024-01-11,fb,0.625,0.45664501753548636,0.375,True,YMBFXYZCHU,0.8095238095238095,socials
415,0.0,2024-01-05,fb,0.25,0.30255239147553104,1.0,False,ILUSCPPSRQ,0.5238095238095237,socials
417,0.0,2024-01-29,li,0.25,0.3184249667774157,1.0,False,LEECVXIBYT,0.19047619047619047,socials
418,1.0,2024-01-11,organic,0.875,0.12687278655153333,0.5,False,ZNPCWBUNSP,0.6666666666666665,group1
419,1.0,2024-01-27,signup,0.25,0.8222874220830829,0.875,True,AOOQECTXNK,0.23809523809523808,group1
420,1.0,2024-01-30,fb,0.0,0.2625779145865548,0.5,False,HHLWOSKLAU,0.7619047619047619,socials
423,0.0,2024-01-06,signup,0.5,0.407147750333535,0.25,False,EPMDFKOEUJ,0.19047619047619047,group1
424,0.0,2024-01-29,li,0.375,0.6125291701202462,0.375,True,MRGLGFIWZP,0.38095238095238093,socials
425,1.0,2024-01-23,fb,0.5,0.5181665829868263,0.875,False,YMOYFGPPZH,0.4761904761904761,socials
426,0.0,2024-01-21,signup,0.75,0.6964014610268059,0.75,True,YFROGHEYSX,0.3333333333333333,group1
427,1.0,2024-01-01,signup,0.25,0.35637959037494626,0.625,True,LGZDTMNLJY,0.3333333333333333,group1
428,0.0,2024-01-03,fb,0.5,0.5444183334537738,0.5,False,LPXZDBEDSF,0.19047619047619047,socials
429,0.0,2024-01-03,fb,0.125,0.2623377964964315,0.0,True,IKBFCVQZZW,0.0,socials
430,0.0,2024-01-28,signup,0.125,0.669667655138606,0.75,False,SNDYIUCQAE,0.09523809523809523,group1
431,1.0,2024-01-14,li,0.125,0.8340478121316957,0.75,False,ZJHPGXGGWO,0.23809523809523808,socials
432,1.0,2024-01-20,signup,0.875,0.8190379336829299,0.375,False,JHAOJJIWCW,0.6190476190476191,group1
434,0.0,2024-01-26,organic,0.25,0.7323484690384046,0.875,True,RWJHCLKTGD,0.047619047619047616,group1
435,1.0,2024-01-22,li,0.375,0.5309825824882242,0.0,True,NLUFGUAOCO,0.9523809523809523,socials
436,0.0,2024-01-05,signup,0.375,0.20183009863032586,0.5,True,QDOAFZIIST,0.047619047619047616,group1
437,1.0,2024-01-17,fb,0.75,0.24753416560878572,0.25,False,JNBRXCAEVP,0.3333333333333333,socials
439,0.0,2024-01-06,li,0.5,0.9579396274995351,0.125,True,SWNZRYEJUT,0.0,socials
440,0.0,2024-01-14,li,0.5,0.8013327918005992,0.5,True,YMNIFZNGVL,0.047619047619047616,socials
443,0.0,2024-01-27,li,0.375,0.7079866411127274,0.25,True,BEKZMWWYRE,0.14285714285714285,socials
444,1.0,2024-01-17,fb,0.5,0.4240149877944104,0.875,True,KXXIYLZSPX,0.42857142857142855,socials
447,1.0,2024-01-19,organic,0.25,0.8381570615092784,0.375,False,MTNOBDJYNE,0.38095238095238093,group1
448,0.0,2024-01-31,li,0.5,0.7241480226120904,0.75,False,SASYOKRXSP,0.4761904761904761,socials
449,0.0,2024-01-29,signup,0.375,0.43547508176618877,0.25,True,XESIROZJQI,0.19047619047619047,group1
450,1.0,2024-01-09,li,0.25,0.6321152406509123,0.875,False,QHVQXNWYPJ,0.42857142857142855,socials
453,1.0,2024-01-13,fb,0.25,0.4153594122069313,0.75,False,JPLHNVVWGG,0.42857142857142855,socials
454,0.0,2024-01-27,fb,1.0,0.7485083602348173,0.25,False,DHALYKKTDV,0.0,socials
455,0.0,2024-01-24,fb,0.375,0.4098001881597,0.5,False,NHCQTYEQWJ,0.19047619047619047,socials
456,0.0,2024-01-19,li,0.75,0.13358496070724524,0.75,False,ALCKRSHOEO,0.19047619047619047,socials
457,0.0,2024-01-26,li,0.375,0.8394814460245463,0.25,True,BLHZDQXKQZ,0.4761904761904761,socials
458,0.0,2024-01-21,fb,0.125,0.4973519218334963,0.0,True,WASCUPPYXH,0.0,socials
459,0.0,2024-01-19,signup,0.25,0.03382668550899304,0.0,False,KJJLWOBSQO,0.7142857142857142,group1
460,0.0,2024-01-05,li,0.75,0.6272360809638617,0.375,False,DOTUPRALTM,0.23809523809523808,socials
461,1.0,2024-01-16,li,0.375,0.56785778207075,0.375,False,BYROQIUSWV,0.6666666666666665,socials
463,1.0,2024-01-31,signup,0.25,0.789657079738634,0.0,True,AEMOQPZTTB,0.9999999999999998,group1
465,0.0,2024-01-20,organic,0.5,0.5342197189832993,0.25,True,XPBUJPAWZT,0.047619047619047616,group1
466,0.0,2024-01-22,organic,0.5,0.714799992680951,0.875,False,GJEQPUHSEI,0.23809523809523808,group1
467,1.0,2024-01-03,organic,0.125,0.5781506438354889,0.375,False,GPRFFBTOXR,0.6666666666666665,group1
468,0.0,2024-01-19,organic,0.5,0.18644804176733798,0.625,False,WDNZYOOMVC,0.047619047619047616,group1
470,0.0,2024-01-08,organic,0.75,0.33990476893367694,0.375,True,BNZQWGDEOC,0.047619047619047616,group1
472,0.0,2024-01-24,li,0.375,0.5425288424477772,0.875,False,LESWMGZQXU,0.0,socials
474,1.0,2024-01-24,fb,0.5,0.5273693181929855,0.375,False,XPGQPDVEWA,0.5714285714285714,socials
476,0.0,2024-01-11,organic,0.375,0.5773774401108351,1.0,True,DVWEZJGOBO,0.0,group1
479,1.0,2024-01-19,li,0.625,0.7193354054832732,0.5,True,XHKXTKBVZQ,0.5714285714285714,socials
480,1.0,2024-01-10,organic,0.75,0.5627922188489385,0.25,True,SGXUMFAZMF,0.42857142857142855,group1
481,1.0,2024-01-31,fb,0.5,0.5666153039063966,0.625,True,BDILYQOZUD,0.5238095238095237,socials
482,0.0,2024-01-29,li,0.625,0.193950099128112,0.125,True,GEZRQHGEMV,0.14285714285714285,socials
483,1.0,2024-01-31,li,0.125,0.36764276355044734,0.625,True,VOYBMPOMAU,0.6190476190476191,socials
484,1.0,2024-01-26,li,0.875,0.4150308756806895,0.0,False,BBHMDVAPCC,0.3333333333333333,socials
485,1.0,2024-01-18,fb,0.375,0.4046332678020521,0.5,False,OQTJRMLZPA,0.3333333333333333,socials
486,0.0,2024-01-26,li,0.125,0.30143588989889736,0.25,False,ULREIJFOGI,0.14285714285714285,socials
487,0.0,2024-01-18,fb,0.5,0.020826113399354806,1.0,True,LJSPULWTUT,0.2857142857142857,socials
489,1.0,2024-01-07,organic,0.0,0.45532535747165603,0.625,True,KUQBXIGFLF,0.6666666666666665,group1
490,0.0,2024-01-16,fb,0.125,0.752104083302128,0.75,False,YSECMGVBNS,0.14285714285714285,socials
491,1.0,2024-01-06,organic,0.5,0.4622967438289991,1.0,False,KTZLCYAJDI,0.3333333333333333,group1
492,0.0,2024-01-16,organic,0.375,0.4070527443669971,0.125,True,None,0.0,group1
493,0.0,2024-01-16,li,0.625,0.5287193200598601,0.5,False,EOTYCHVZRT,0.5238095238095237,socials
494,0.0,2024-01-23,li,0.75,0.4033706593498514,0.375,True,EPQBULZIQY,0.42857142857142855,socials
495,0.0,2024-01-24,fb,0.875,0.4341780639199908,0.125,False,QSZAACPKYW,0.19047619047619047,socials
496,1.0,2024-01-28,fb,0.25,0.5191198774836017,0.375,True,WVIETMSVIS,0.5238095238095237,socials
497,0.0,2024-01-01,li,0.625,0.7802474671966437,0.75,True,NFLACJQMPW,0.23809523809523808,socials
500,1.0,2024-01-03,organic,0.25,0.48245584461959634,0.625,True,UHHKYQAEXO,0.38095238095238093,group1
501,1.0,2024-01-06,signup,0.25,0.5555247854907548,0.25,False,UTIMHHOHJP,0.7142857142857142,group1
502,0.0,2024-01-04,fb,0.25,0.5059201054295746,0.25,True,TLYTYNJSAZ,0.19047619047619047,socials
503,1.0,2024-01-04,li,0.5,0.8525656034406124,0.125,False,GRWMXBUFPW,0.19047619047619047,socials
504,1.0,2024-01-04,organic,0.25,0.540991673815244,0.125,True,WFODQQCVBX,0.7619047619047619,group1
505,0.0,2024-01-10,signup,0.5,0.3834627463966469,0.75,True,YDSYXTXNUN,0.19047619047619047,group1
506,1.0,2024-01-09,organic,0.125,0.8667675363814151,1.0,True,SHAUNUOPAU,0.42857142857142855,group1
507,1.0,2024-01-08,fb,0.375,0.6924603673565235,0.75,True,QHDRCPXUCL,0.6190476190476191,socials
508,1.0,2024-01-19,li,0.25,0.5466735142241079,0.625,True,VPJTFJPBMN,0.23809523809523808,socials
509,1.0,2024-01-17,organic,0.75,0.8191102187831252,0.875,True,DKODORICEG,0.9047619047619047,group1
510,1.0,2024-01-17,fb,0.375,0.4708168727659223,1.0,True,KZKUBWOLZP,0.7142857142857142,socials
511,0.0,2024-01-01,li,0.625,0.4191601578319899,0.125,False,IQZGORVSOL,0.09523809523809523,socials
512,1.0,2024-01-20,signup,0.25,0.5087540169436693,0.5,False,MAHSOLTKEW,0.6666666666666665,group1
513,1.0,2024-01-14,organic,0.75,0.3993081465428405,0.875,True,MPGGRVTMEX,0.42857142857142855,group1
514,0.0,2024-01-22,li,0.5,0.5661945327876552,0.875,True,TBOUUFKMHX,0.23809523809523808,socials
515,0.0,2024-01-20,li,0.25,0.20838110503839102,1.0,True,RANNCUJOYH,0.6666666666666665,socials
516,0.0,2024-01-27,li,0.625,0.24179142949934063,0.75,True,NZMAJEIZKJ,0.047619047619047616,socials
517,1.0,2024-01-11,fb,0.5,0.30581402133421465,0.875,False,CJPOEIUTFT,0.6190476190476191,socials
519,0.0,2024-01-24,signup,0.375,0.5771152081270237,0.5,True,MFELPVBLUU,0.047619047619047616,group1
520,1.0,2024-01-30,fb,0.5,0.2357916803943434,0.375,True,QGBCVFSGKW,0.19047619047619047,socials
521,0.0,2024-01-08,organic,1.0,0.341706209205046,0.25,True,IJMWRAQWWH,0.047619047619047616,group1
523,1.0,2024-01-25,signup,0.5,0.5625543775595006,0.375,False,IKLMFEYYHN,0.7142857142857142,group1
524,1.0,2024-01-28,fb,0.625,0.4131080986282045,0.875,False,CDWATWHVIR,0.5714285714285714,socials
525,0.0,2024-01-10,signup,0.75,0.24061056863384866,0.0,False,XYECIRVNCY,0.42857142857142855,group1
526,0.0,2024-01-17,signup,0.5,0.06156268110037688,0.625,True,PVDXFBWPGM,0.047619047619047616,group1
528,0.0,2024-01-08,signup,0.5,0.4104070622646865,0.875,False,SACGVDYWXR,0.38095238095238093,group1
530,1.0,2024-01-01,signup,0.75,0.2163268920426371,0.25,False,DZHTRLDBIX,0.8095238095238095,group1
533,1.0,2024-01-07,signup,0.125,0.3861531264942535,0.625,False,XOLXNLHBCZ,0.9047619047619047,group1
534,1.0,2024-01-24,signup,0.75,0.3123667135191588,0.625,True,IEXGHXCYGL,0.2857142857142857,group1
535,1.0,2024-01-09,fb,0.625,0.5409212272105881,0.625,False,HVZTYZNIXT,0.38095238095238093,socials
536,1.0,2024-01-28,organic,0.125,0.4153116403917414,0.125,True,TFVOTOLRBW,0.4761904761904761,group1
537,0.0,2024-01-12,signup,0.625,0.11728724642179023,0.125,False,PSOJFGSNNP,0.3333333333333333,group1
538,0.0,2024-01-22,fb,0.0,0.21402424843015622,0.125,True,TUYRHWWPSC,0.0,socials
539,0.0,2024-01-26,signup,0.75,0.5459599187891846,0.125,False,SYJUCSTRZE,0.2857142857142857,group1
541,1.0,2024-01-20,organic,0.0,0.5328610749629021,0.25,False,GAOBQMJDBD,0.9999999999999998,group1
542,0.0,2024-01-24,li,0.625,0.4144563405590178,0.625,True,BIADWWEETY,0.09523809523809523,socials
543,1.0,2024-01-03,organic,0.875,0.3108235898229128,0.875,True,QNWGQLSSQK,0.3333333333333333,group1
544,1.0,2024-01-04,li,0.25,0.6916798448160737,0.875,True,ALKNBCWAVC,0.4761904761904761,socials
545,0.0,2024-01-10,organic,0.25,0.9480955192629441,1.0,True,XXFXWPLMYY,0.047619047619047616,group1
547,1.0,2024-01-22,organic,0.75,0.2608049336949212,0.375,False,KRATXNLLLO,0.6190476190476191,group1
548,1.0,2024-01-31,fb,0.875,0.5051281927667679,0.625,True,FAVSVXTEQX,0.6190476190476191,socials
549,1.0,2024-01-09,li,0.25,0.4049306612670338,0.625,True,VERUWIBTGH,0.9047619047619047,socials
550,1.0,2024-01-22,fb,0.125,0.5193228338213371,0.75,True,LGDVOGQBAP,0.7619047619047619,socials
551,1.0,2024-01-01,li,0.5,0.3329142144994779,0.875,False,OGFZFJBIUI,0.6190476190476191,socials
552,1.0,2024-01-05,organic,0.5,0.7603500381143857,0.375,False,JQSGEKXWMV,0.5714285714285714,group1
553,1.0,2024-01-09,fb,0.75,0.6100139129883622,0.0,False,VCPBRYBMQK,0.5714285714285714,socials
554,1.0,2024-01-05,fb,0.125,0.14170735854614236,0.75,True,VOWXAUPSCJ,0.857142857142857,socials
555,0.0,2024-01-06,li,0.25,0.5026374085051373,0.75,True,QYEEIFPGLY,0.2857142857142857,socials
556,0.0,2024-01-19,organic,0.5,0.6220876233670158,1.0,True,NEHNFMGZEM,0.0,group1
558,1.0,2024-01-10,signup,0.375,0.5092155736600987,0.625,False,NHTYEOTPZH,0.23809523809523808,group1
559,1.0,2024-01-11,fb,0.125,0.5460055659037999,0.5,False,QWRXHEYCZZ,0.9999999999999998,socials
560,1.0,2024-01-13,li,0.375,0.5174705648663789,0.0,False,QVTANECXBG,0.857142857142857,socials
561,0.0,2024-01-20,li,0.25,0.6307192506446908,0.25,True,GSXHICHGMI,0.14285714285714285,socials
562,0.0,2024-01-04,li,0.125,0.7605719848667416,0.5,True,ZDARXMZMSY,0.38095238095238093,socials
563,0.0,2024-01-11,organic,0.5,0.5298275144229114,0.125,False,DIKOOBEOWM,0.4761904761904761,group1
564,0.0,2024-01-12,organic,0.875,0.015929399018824064,0.875,False,VTBXIBZDOJ,0.38095238095238093,group1
565,1.0,2024-01-05,organic,0.125,0.5349443915427532,0.875,True,ZCAYOCAORH,0.857142857142857,group1
566,0.0,2024-01-30,signup,0.5,0.5180293470414994,0.75,False,NAOXGOYWZF,0.0,group1
567,0.0,2024-01-10,fb,0.625,0.5867602179133984,0.0,False,VXJIDUJGSJ,0.4761904761904761,socials
568,1.0,2024-01-31,organic,0.625,0.6637425957665588,0.875,False,XYDVVJHUPS,0.19047619047619047,group1
569,0.0,2024-01-25,fb,0.75,0.32721141435012147,1.0,True,BQHXQXWXRV,0.5238095238095237,socials
570,1.0,2024-01-29,li,0.625,0.3726228748466527,0.875,False,BAGEMQGUVB,0.857142857142857,socials
571,1.0,2024-01-24,organic,0.25,0.81244110900631,0.5,False,SJWQGJKJUL,0.7142857142857142,group1
